question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
89991,56103,2018,Nebraska,1231,Meeting Street Research,"","",Meeting Street Insights,204,Meeting Street Research,B/C,400,rv,rv,,U.S. House,2,District 2,10/1/18,10/2/18,11/6/18,Don Bacon,true,REP,,false,false,10/9/18 15:11,,https://www.rollcall.com/news/politics/republican-poll-shows-rep-don-bacon-9-point-lead-nebraska-house-race,general,415,Eastman,11853,Kara Eastman,DEM,40.0
89991,56103,2018,Nebraska,1231,Meeting Street Research,"","",Meeting Street Insights,204,Meeting Street Research,B/C,400,rv,rv,,U.S. House,2,District 2,10/1/18,10/2/18,11/6/18,Don Bacon,true,REP,,false,false,10/9/18 15:11,,https://www.rollcall.com/news/politics/republican-poll-shows-rep-don-bacon-9-point-lead-nebraska-house-race,general,415,Bacon,11854,Don Bacon,REP,49.0
89847,56023,2018,Florida,509,University of North Florida,"","",University of North Florida,360,University of North Florida,A/B,551,lv,lv,Live Phone,U.S. House,16,District 16,9/30/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 08:38,,http://www.unf.edu/coas/porl/2018FLCD16.aspx,general,269,Shapiro,11434,David Shapiro,DEM,40.0
89847,56023,2018,Florida,509,University of North Florida,"","",University of North Florida,360,University of North Florida,A/B,551,lv,lv,Live Phone,U.S. House,16,District 16,9/30/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 08:38,,http://www.unf.edu/coas/porl/2018FLCD16.aspx,general,269,Buchanan,11435,Vern Buchanan,REP,49.0
89865,56031,2018,Kentucky,172,Garin-Hart-Yang Research Group,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B/C,501,lv,lv,Live Phone,U.S. House,6,District 6,9/30/18,10/2/18,11/6/18,Amy McGrath,true,DEM,,false,false,10/4/18 13:27,,https://static1.squarespace.com/static/594516cd2cba5e0fcda7a240/t/5bb634a5e2c48302b008f21a/1538667686360/pollmemo.pdf,general,339,McGrath,11173,Amy McGrath,DEM,51.0
89865,56031,2018,Kentucky,172,Garin-Hart-Yang Research Group,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B/C,501,lv,lv,Live Phone,U.S. House,6,District 6,9/30/18,10/2/18,11/6/18,Amy McGrath,true,DEM,,false,false,10/4/18 13:27,,https://static1.squarespace.com/static/594516cd2cba5e0fcda7a240/t/5bb634a5e2c48302b008f21a/1538667686360/pollmemo.pdf,general,339,Barr,11174,Andy Barr,REP,44.0
89902,56053,2018,New Mexico,468,Tarrance Group,"","",Tarrance Group,333,Tarrance Group,B/C,400,lv,lv,,U.S. House,2,District 2,9/30/18,10/2/18,11/6/18,Yvette Herrell,true,REP,,false,false,10/5/18 15:18,,https://www.rollcall.com/news/politics/yvette-herrell-holds-slim-lead-new-mexico-open-seat-race-republican-poll-finds,general,432,Torres Small,11232,Xochitl Torres Small,DEM,45.0
89902,56053,2018,New Mexico,468,Tarrance Group,"","",Tarrance Group,333,Tarrance Group,B/C,400,lv,lv,,U.S. House,2,District 2,9/30/18,10/2/18,11/6/18,Yvette Herrell,true,REP,,false,false,10/5/18 15:18,,https://www.rollcall.com/news/politics/yvette-herrell-holds-slim-lead-new-mexico-open-seat-race-republican-poll-finds,general,432,Herrell,11233,Yvette Herrell,REP,49.0
89635,55937,2018,Minnesota,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,487,lv,lv,Live Phone,U.S. House,2,District 2,9/29/18,10/2/18,11/6/18,"",false,,,false,false,9/30/18 00:25,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-mn02-1.html,general,380,Craig,11800,Angie Craig,DEM,51.4
89635,55937,2018,Minnesota,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,487,lv,lv,Live Phone,U.S. House,2,District 2,9/29/18,10/2/18,11/6/18,"",false,,,false,false,9/30/18 00:25,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-mn02-1.html,general,380,Lewis,11801,Jason Lewis,REP,39.37
89636,55937,2018,Minnesota,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,487,rv,rv,Live Phone,U.S. House,2,District 2,9/29/18,10/2/18,11/6/18,"",false,,,false,false,9/30/18 00:25,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-mn02-1.html,general,380,Craig,11800,Angie Craig,DEM,49.42
89636,55937,2018,Minnesota,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,487,rv,rv,Live Phone,U.S. House,2,District 2,9/29/18,10/2/18,11/6/18,"",false,,,false,false,9/30/18 00:25,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-mn02-1.html,general,380,Lewis,11801,Jason Lewis,REP,37.53
89841,56020,2018,North Dakota,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,801,rv,rv,Live Phone,U.S. House,1,District 1,9/29/18,10/2/18,11/6/18,"",false,,,false,false,10/3/18 18:29,,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,general,413,Schneider,11236,Mac Schneider,DEM,33.0
89841,56020,2018,North Dakota,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,801,rv,rv,Live Phone,U.S. House,1,District 1,9/29/18,10/2/18,11/6/18,"",false,,,false,false,10/3/18 18:29,,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,general,413,Armstrong,11237,Kelly M. Armstrong,REP,49.0
89842,56020,2018,North Dakota,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,704,lv,lv,Live Phone,U.S. House,1,District 1,9/29/18,10/2/18,11/6/18,"",false,,,false,false,10/3/18 18:29,,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,general,413,Schneider,11236,Mac Schneider,DEM,34.0
89842,56020,2018,North Dakota,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,704,lv,lv,Live Phone,U.S. House,1,District 1,9/29/18,10/2/18,11/6/18,"",false,,,false,false,10/3/18 18:29,,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,general,413,Armstrong,11237,Kelly M. Armstrong,REP,51.0
89941,56080,2018,California,495,Tulchin Research,"","",Tulchin Research,340,Tulchin Research,B/C,400,lv,lv,Live Phone/Online,U.S. House,39,District 39,9/28/18,10/2/18,11/6/18,Gilbert Cisneros,true,DEM,,false,false,10/8/18 09:06,,https://drive.google.com/file/d/14veg3N_VWjR1LXP5bMd2Clsx3OxbnDVl/view,general,226,Cisneros,11254,Gilbert Cisneros,DEM,48.0
89941,56080,2018,California,495,Tulchin Research,"","",Tulchin Research,340,Tulchin Research,B/C,400,lv,lv,Live Phone/Online,U.S. House,39,District 39,9/28/18,10/2/18,11/6/18,Gilbert Cisneros,true,DEM,,false,false,10/8/18 09:06,,https://drive.google.com/file/d/14veg3N_VWjR1LXP5bMd2Clsx3OxbnDVl/view,general,226,Kim,11255,Young Kim,REP,47.0
89849,56025,2018,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,B/C,794,lv,lv,Live Phone,U.S. House,10,District 10,9/23/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 09:04,,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-3-CD10-Report-Final-2.pdf,general,577,Wexton,11200,Jennifer T. Wexton,DEM,51.0
89849,56025,2018,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,B/C,794,lv,lv,Live Phone,U.S. House,10,District 10,9/23/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 09:04,,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-3-CD10-Report-Final-2.pdf,general,577,Comstock,11201,Barbara J. Comstock,REP,44.0
89850,56025,2018,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,B/C,711,lv,lv,Live Phone,U.S. House,10,District 10,9/23/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 09:04,,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-3-CD10-Report-Final-2.pdf,general,577,Wexton,11200,Jennifer T. Wexton,DEM,53.0
89850,56025,2018,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,B/C,711,lv,lv,Live Phone,U.S. House,10,District 10,9/23/18,10/2/18,11/6/18,"",false,,,false,false,10/4/18 09:04,,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-3-CD10-Report-Final-2.pdf,general,577,Comstock,11201,Barbara J. Comstock,REP,42.0
89712,55980,2018,Florida,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,314,St. Pete Polls,C,1248,lv,lv,Automated Phone,U.S. House,16,District 16,10/1/18,10/1/18,11/6/18,"",false,,,false,false,10/2/18 11:52,,http://stpetepolls.org/files/StPetePolls_2018_CD16_GEN_October01_CHW5.pdf,general,269,Shapiro,11434,David Shapiro,DEM,43.3
89712,55980,2018,Florida,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,314,St. Pete Polls,C,1248,lv,lv,Automated Phone,U.S. House,16,District 16,10/1/18,10/1/18,11/6/18,"",false,,,false,false,10/2/18 11:52,,http://stpetepolls.org/files/StPetePolls_2018_CD16_GEN_October01_CHW5.pdf,general,269,Buchanan,11435,Vern Buchanan,REP,50.4
89802,56004,2018,Minnesota,1418,WPA Intelligence (WPAi),452,NRCC,WPA Intelligence,383,WPA Intelligence (WPAi),B/C,412,lv,lv,,U.S. House,2,District 2,9/29/18,10/1/18,11/6/18,Jason Lewis,true,REP,,false,false,10/3/18 08:54,,https://www.rollcall.com/news/politics/lewis-narrowly-led-craig-in-gop-poll-of-minnesotas-2nd-district,general,380,Craig,11800,Angie Craig,DEM,43.0
89802,56004,2018,Minnesota,1418,WPA Intelligence (WPAi),452,NRCC,WPA Intelligence,383,WPA Intelligence (WPAi),B/C,412,lv,lv,,U.S. House,2,District 2,9/29/18,10/1/18,11/6/18,Jason Lewis,true,REP,,false,false,10/3/18 08:54,,https://www.rollcall.com/news/politics/lewis-narrowly-led-craig-in-gop-poll-of-minnesotas-2nd-district,general,380,Lewis,11801,Jason Lewis,REP,46.0
89870,56035,2018,California,495,Tulchin Research,"","",Tulchin Research,340,Tulchin Research,B/C,400,lv,lv,,U.S. House,50,District 50,9/29/18,10/1/18,11/6/18,Ammar Campa-Najjar,true,DEM,,false,false,10/4/18 15:19,,https://drive.google.com/file/d/0B-dpRU6q_MkDWlJJbzd1NkZWMTRmS25aUzBhOGNGVTU0NGdr/view,general,237,Campa-Najjar,11367,Ammar Campa-Najjar,DEM,44.4
89870,56035,2018,California,495,Tulchin Research,"","",Tulchin Research,340,Tulchin Research,B/C,400,lv,lv,,U.S. House,50,District 50,9/29/18,10/1/18,11/6/18,Ammar Campa-Najjar,true,DEM,,false,false,10/4/18 15:19,,https://drive.google.com/file/d/0B-dpRU6q_MkDWlJJbzd1NkZWMTRmS25aUzBhOGNGVTU0NGdr/view,general,237,Hunter,11368,Duncan Hunter,REP,45.1
89942,56081,2018,Illinois,172,Garin-Hart-Yang Research Group,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B/C,400,lv,lv,,U.S. House,6,District 6,9/29/18,10/1/18,11/6/18,Sean Casten,true,DEM,,false,false,10/8/18 09:06,,https://castenforcongress.com/wp-content/uploads/sites/10/2018/10/Sean-Casten-September-2018-IL-6-Poll-Findings-Public-Release.pdf,general,308,Casten,11165,Sean Casten,DEM,49.0
89942,56081,2018,Illinois,172,Garin-Hart-Yang Research Group,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B/C,400,lv,lv,,U.S. House,6,District 6,9/29/18,10/1/18,11/6/18,Sean Casten,true,DEM,,false,false,10/8/18 09:06,,https://castenforcongress.com/wp-content/uploads/sites/10/2018/10/Sean-Casten-September-2018-IL-6-Poll-Findings-Public-Release.pdf,general,308,Roskam,11166,Peter J. Roskam,REP,44.0
90122,56147,2018,Illinois,24,American Viewpoint,762,Congressional Leadership Fund,American Viewpoint,10,American Viewpoint,B/C,400,lv,lv,,U.S. House,13,District 13,9/29/18,10/1/18,11/6/18,"",false,REP,,false,false,10/10/18 17:09,,https://twitter.com/CLFSuperPAC/status/1050083055292039168,general,315,Londrigan,11169,Betsy Dirksen Londrigan,DEM,37.0
90122,56147,2018,Illinois,24,American Viewpoint,762,Congressional Leadership Fund,American Viewpoint,10,American Viewpoint,B/C,400,lv,lv,,U.S. House,13,District 13,9/29/18,10/1/18,11/6/18,"",false,REP,,false,false,10/10/18 17:09,,https://twitter.com/CLFSuperPAC/status/1050083055292039168,general,315,Davis,11170,Rodney Davis,REP,50.0
89612,55926,2018,Ohio,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,503,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,9/28/18 18:31,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-oh01-1.html,general,465,Pureval,11183,Aftab Pureval,DEM,40.82
89612,55926,2018,Ohio,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,503,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,9/28/18 18:31,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-oh01-1.html,general,465,Chabot,11184,Steve Chabot,REP,50.13
89613,55926,2018,Ohio,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,503,rv,rv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,9/28/18 18:31,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-oh01-1.html,general,465,Pureval,11183,Aftab Pureval,DEM,42.14
89613,55926,2018,Ohio,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,503,rv,rv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,9/28/18 18:31,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-oh01-1.html,general,465,Chabot,11184,Steve Chabot,REP,46.94
89810,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Wallace,11190,Scott Wallace,DEM,46.0
89810,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Fitzpatrick,11191,Brian K. Fitzpatrick,REP,50.0
89811,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Wallace,11190,Scott Wallace,DEM,48.0
89811,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Fitzpatrick,11191,Brian K. Fitzpatrick,REP,49.0
89812,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Low turnout model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Wallace,11190,Scott Wallace,DEM,45.0
89812,56010,2018,Pennsylvania,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,353,lv,lv,Live Phone,U.S. House,1,District 1,9/27/18,10/1/18,11/6/18,"",false,,,false,false,10/3/18 11:05,Low turnout model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100318/,general,491,Fitzpatrick,11191,Brian K. Fitzpatrick,REP,52.0
89891,56048,2018,Florida,907,GBAO,451,DCCC,GBAO,109,GBAO,B/C,500,lv,lv,,U.S. House,26,District 26,9/27/18,10/1/18,11/6/18,"",true,DEM,,false,false,10/5/18 09:09,,https://www.politico.com/f/?id=00000166-5450-dc81-a1f6-555471320001,general,279,Mucarsel-Powell,11610,Debbie Mucarsel-Powell,DEM,50.0
89891,56048,2018,Florida,907,GBAO,451,DCCC,GBAO,109,GBAO,B/C,500,lv,lv,,U.S. House,26,District 26,9/27/18,10/1/18,11/6/18,"",true,DEM,,false,false,10/5/18 09:09,,https://www.politico.com/f/?id=00000166-5450-dc81-a1f6-555471320001,general,279,Curbelo,11611,Carlos Curbelo,REP,48.0
89564,55894,2018,Arizona,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,lv,lv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 01:23,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-az02-1.html,general,180,Kirkpatrick,11462,Ann Kirkpatrick,DEM,50.3
89564,55894,2018,Arizona,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,lv,lv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 01:23,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-az02-1.html,general,180,Marquez Peterson,11463,Lea Marquez Peterson,REP,39.42
89565,55894,2018,Arizona,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,rv,rv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 01:23,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-az02-1.html,general,180,Kirkpatrick,11462,Ann Kirkpatrick,DEM,49.86
89565,55894,2018,Arizona,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,rv,rv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 01:23,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-az02-1.html,general,180,Marquez Peterson,11463,Lea Marquez Peterson,REP,35.33
89598,55916,2018,Virginia,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,500,lv,lv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-va02-1.html,general,569,Luria,11192,Elaine G. Luria,DEM,41.05
89598,55916,2018,Virginia,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,500,lv,lv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-va02-1.html,general,569,Taylor,11193,Scott W. Taylor,REP,48.71
89599,55916,2018,Virginia,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,500,rv,rv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-va02-1.html,general,569,Luria,11192,Elaine G. Luria,DEM,36.47
89599,55916,2018,Virginia,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,500,rv,rv,Live Phone,U.S. House,2,District 2,9/26/18,10/1/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-va02-1.html,general,569,Taylor,11193,Scott W. Taylor,REP,47.69
89600,55917,2018,Iowa,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,lv,lv,Live Phone,U.S. House,3,District 3,9/27/18,9/30/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-1.html,general,299,Axne,11264,Cindy Axne,DEM,44.26
89600,55917,2018,Iowa,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,lv,lv,Live Phone,U.S. House,3,District 3,9/27/18,9/30/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-1.html,general,299,Young,11265,David Young,REP,43.0
89601,55917,2018,Iowa,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,rv,rv,Live Phone,U.S. House,3,District 3,9/27/18,9/30/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-1.html,general,299,Axne,11264,Cindy Axne,DEM,40.89
89601,55917,2018,Iowa,1424,Siena College/The New York Times Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,502,rv,rv,Live Phone,U.S. House,3,District 3,9/27/18,9/30/18,11/6/18,"",false,,,false,false,9/27/18 21:54,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia03-1.html,general,299,Young,11265,David Young,REP,41.77
89685,55965,2018,Minnesota,1380,Victoria Research & Consulting,"","",Victoria Research & Consulting,369,Victoria Research & Consulting,B/C,400,lv,lv,Live Phone,U.S. House,8,District 8,9/27/18,9/30/18,11/6/18,Joe Radinovich,true,DEM,,false,false,10/1/18 19:18,,https://twitter.com/ActorAaronBooth/status/1046894960220549121,general,386,Radinovich,12492,Joe Radinovich,DEM,45.0
89685,55965,2018,Minnesota,1380,Victoria Research & Consulting,"","",Victoria Research & Consulting,369,Victoria Research & Consulting,B/C,400,lv,lv,Live Phone,U.S. House,8,District 8,9/27/18,9/30/18,11/6/18,Joe Radinovich,true,DEM,,false,false,10/1/18 19:18,,https://twitter.com/ActorAaronBooth/status/1046894960220549121,general,386,Stauber,11813,Pete Stauber,REP,44.0
89875,56039,2018,Nebraska,187,GQR Research (GQRR),"","",GQR Research,126,GQR Research (GQRR),B,400,lv,lv,,U.S. House,2,District 2,9/27/18,9/30/18,11/6/18,Kara Eastman,true,DEM,,false,false,10/4/18 16:49,sample size imputed from MoE // confirmed -Derek,https://www.rollcall.com/news/politics/nebraska-democrat-kara-eastman-within-striking-distance-rep-don-bacon-poll-finds,general,415,Eastman,11853,Kara Eastman,DEM,45.0
89875,56039,2018,Nebraska,187,GQR Research (GQRR),"","",GQR Research,126,GQR Research (GQRR),B,400,lv,lv,,U.S. House,2,District 2,9/27/18,9/30/18,11/6/18,Kara Eastman,true,DEM,,false,false,10/4/18 16:49,sample size imputed from MoE // confirmed -Derek,https://www.rollcall.com/news/politics/nebraska-democrat-kara-eastman-within-striking-distance-rep-don-bacon-poll-finds,general,415,Bacon,11854,Don Bacon,REP,49.0
89705,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Low turnout model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50.0
89705,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Low turnout model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Comstock,11201,Barbara J. Comstock,REP,46.0
89706,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50.0
89706,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Comstock,11201,Barbara J. Comstock,REP,44.0
89707,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Wexton,11200,Jennifer T. Wexton,DEM,52.0
89707,55977,2018,Virginia,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,374,lv,lv,Live Phone,U.S. House,10,District 10,9/26/18,9/30/18,11/6/18,"",false,,,false,false,10/2/18 09:32,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_VA_100218/,general,577,Comstock,11201,Barbara J. Comstock,REP,43.0
89813,56011,2018,Florida,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,400,lv,lv,Live Phone,U.S. House,18,District 18,9/26/18,9/30/18,11/6/18,Lauren Baer,true,DEM,,false,false,10/3/18 11:51,,https://www.politico.com/f/?id=00000166-37b1-d20d-a57f-b7b1e4d20000,general,271,Baer,11597,Lauren Baer,DEM,45.0
89813,56011,2018,Florida,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,400,lv,lv,Live Phone,U.S. House,18,District 18,9/26/18,9/30/18,11/6/18,Lauren Baer,true,DEM,,false,false,10/3/18 11:51,,https://www.politico.com/f/?id=00000166-37b1-d20d-a57f-b7b1e4d20000,general,271,Mast,11598,Brian Mast,REP,48.0
